Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category,Planned_Time,Actual_Run_Time,Downtime
J137,M01,Lathe,2.86,109.2,11.79,71.2,2023-03-19 06:40:00,2023-03-19 08:11:00,2023-03-19 06:45:00,2023-03-19 08:16:00,Completed,Moderate Efficiency,91.0,91.0,0.0
J138,M03,Grinding,4.14,65.0,11.48,81.0,2023-03-19 06:50:00,2023-03-19 07:55:00,2023-03-19 07:20:00,2023-03-19 08:25:00,Delayed,Low Efficiency,65.0,65.0,0.0
J139,M03,Additive,4.04,45.0,4.48,92.0,2023-03-19 07:00:00,2023-03-19 07:45:00,2023-03-19 07:02:00,2023-03-19 07:47:00,Completed,High Efficiency,45.0,45.0,0.0
J140,M05,Drilling,2.58,100.0,8.54,85.0,2023-03-19 07:10:00,2023-03-19 08:50:00,2023-03-19 07:13:00,2023-03-19 08:53:00,Completed,Moderate Efficiency,100.0,100.0,0.0
J141,M03,Drilling,2.45,100.0,6.0,91.0,2023-03-19 07:20:00,2023-03-19 09:00:00,2023-03-19 07:16:00,2023-03-19 08:56:00,Completed,Low Efficiency,100.0,100.0,0.0
J142,M03,Lathe,2.69,110.0,3.75,93.0,2023-03-19 07:30:00,2023-03-19 09:20:00,2023-03-19 07:28:00,2023-03-19 09:18:00,Completed,Low Efficiency,110.0,110.0,0.0
J143,M03,Additive,4.02,33.0,4.28,87.0,2023-03-19 07:40:00,2023-03-19 08:13:00,2023-03-19 08:06:00,2023-03-19 08:39:00,Delayed,Low Efficiency,33.0,33.0,0.0
J144,M03,Milling,2.1,47.0,6.24,87.0,2023-03-19 07:50:00,2023-03-19 08:37:00,2023-03-19 07:45:00,2023-03-19 08:32:00,Completed,Low Efficiency,47.0,47.0,0.0
J145,M05,Lathe,4.02,22.0,7.26,97.0,2023-03-19 08:00:00,2023-03-19 08:22:00,2023-03-19 08:05:00,2023-03-19 08:27:00,Completed,Moderate Efficiency,22.0,22.0,0.0
J146,M01,Grinding,2.02,74.39999999999999,2.21,77.60000000000001,2023-03-19 08:10:00,2023-03-19 09:12:00,,,Failed,Low Efficiency,62.0,,
J147,M03,Lathe,3.73,29.0,11.1,88.0,2023-03-19 08:20:00,2023-03-19 08:49:00,2023-03-19 08:49:00,2023-03-19 09:18:00,Delayed,Low Efficiency,29.0,29.0,0.0
J148,M01,Lathe,3.74,46.8,9.65,69.60000000000001,2023-03-19 08:30:00,2023-03-19 09:09:00,2023-03-19 08:30:00,2023-03-19 09:09:00,Completed,High Efficiency,39.0,39.0,0.0
J149,M05,Lathe,4.46,100.0,11.84,95.0,2023-03-19 08:40:00,2023-03-19 10:20:00,,,Failed,Low Efficiency,100.0,,
J150,M03,Grinding,4.97,53.0,12.4,86.0,2023-03-19 08:50:00,2023-03-19 09:43:00,2023-03-19 09:06:00,2023-03-19 09:59:00,Delayed,Low Efficiency,53.0,53.0,0.0
J151,M02,Additive,4.41,20.0,13.63,85.0,2023-03-19 09:00:00,2023-03-19 09:20:00,,,Failed,Low Efficiency,20.0,,
J152,M05,Milling,1.82,106.0,9.32,96.0,2023-03-19 09:10:00,2023-03-19 10:56:00,2023-03-19 09:14:00,2023-03-19 11:00:00,Completed,Moderate Efficiency,106.0,106.0,0.0
J153,M05,Lathe,1.73,66.0,5.45,90.0,2023-03-19 09:20:00,2023-03-19 10:26:00,2023-03-19 09:20:00,2023-03-19 10:26:00,Completed,High Efficiency,66.0,66.0,0.0
J154,M02,Grinding,2.11,111.0,7.67,80.0,2023-03-19 09:30:00,2023-03-19 11:21:00,2023-03-19 09:29:00,2023-03-19 11:20:00,Completed,Low Efficiency,111.0,111.0,0.0
J155,M03,Drilling,3.57,40.0,9.87,82.0,2023-03-19 09:40:00,2023-03-19 10:20:00,2023-03-19 09:41:00,2023-03-19 10:21:00,Completed,Moderate Efficiency,40.0,40.0,0.0
J156,M04,Milling,4.14,82.8,14.55,75.2,2023-03-19 09:50:00,2023-03-19 10:59:00,,,Failed,Low Efficiency,69.0,,
J157,M03,Grinding,1.01,59.0,8.16,91.0,2023-03-19 10:00:00,2023-03-19 10:59:00,2023-03-19 10:05:00,2023-03-19 11:04:00,Completed,Moderate Efficiency,59.0,59.0,0.0
J158,M05,Drilling,3.55,113.0,7.69,80.0,2023-03-19 10:10:00,2023-03-19 12:03:00,2023-03-19 10:10:00,2023-03-19 12:03:00,Completed,High Efficiency,113.0,113.0,0.0
J159,M02,Milling,1.15,46.0,3.01,89.0,2023-03-19 10:20:00,2023-03-19 11:06:00,2023-03-19 10:22:00,2023-03-19 11:08:00,Completed,High Efficiency,46.0,46.0,0.0
J160,M01,Milling,4.25,141.6,9.57,69.60000000000001,2023-03-19 10:30:00,2023-03-19 12:28:00,2023-03-19 10:34:00,2023-03-19 12:32:00,Completed,Moderate Efficiency,118.0,118.0,0.0
J161,M04,Milling,3.8,64.8,10.3,71.2,2023-03-19 10:40:00,2023-03-19 11:34:00,2023-03-19 10:40:00,2023-03-19 11:34:00,Completed,Moderate Efficiency,54.0,54.0,0.0
J162,M01,Additive,2.25,69.6,11.7,73.60000000000001,2023-03-19 10:50:00,2023-03-19 11:48:00,2023-03-19 10:50:00,2023-03-19 11:48:00,Completed,Moderate Efficiency,58.0,58.0,0.0
J163,M01,Milling,4.4,51.6,10.4,64.0,2023-03-19 11:00:00,2023-03-19 11:43:00,2023-03-19 10:59:00,2023-03-19 11:42:00,Completed,Low Efficiency,43.0,43.0,0.0
J164,M05,Additive,4.35,56.0,4.22,97.0,2023-03-19 11:10:00,2023-03-19 12:06:00,2023-03-19 11:20:00,2023-03-19 12:16:00,Delayed,Low Efficiency,56.0,56.0,0.0
J165,M04,Milling,3.28,34.8,7.32,65.60000000000001,2023-03-19 11:20:00,2023-03-19 11:49:00,2023-03-19 11:24:00,2023-03-19 11:53:00,Completed,High Efficiency,29.0,29.0,0.0
J166,M04,Additive,3.71,73.2,11.52,75.2,2023-03-19 11:30:00,2023-03-19 12:31:00,,,Failed,Low Efficiency,61.0,,
J167,M01,Grinding,1.29,42.0,7.2,75.2,2023-03-19 11:40:00,2023-03-19 12:15:00,2023-03-19 11:45:00,2023-03-19 12:20:00,Completed,Moderate Efficiency,35.0,35.0,0.0
J168,M03,Grinding,4.51,37.0,12.54,99.0,2023-03-19 11:50:00,2023-03-19 12:27:00,2023-03-19 12:14:00,2023-03-19 12:51:00,Delayed,Low Efficiency,37.0,37.0,0.0
J169,M03,Lathe,1.36,23.0,7.11,92.0,2023-03-19 12:00:00,2023-03-19 12:23:00,2023-03-19 12:00:00,2023-03-19 12:23:00,Completed,High Efficiency,23.0,23.0,0.0
J170,M03,Milling,3.54,102.0,2.14,99.0,2023-03-19 12:10:00,2023-03-19 13:52:00,2023-03-19 12:07:00,2023-03-19 13:49:00,Completed,Low Efficiency,102.0,102.0,0.0
J171,M05,Drilling,2.58,72.0,13.69,83.0,2023-03-19 12:20:00,2023-03-19 13:32:00,2023-03-19 12:16:00,2023-03-19 13:28:00,Completed,Low Efficiency,72.0,72.0,0.0
J172,M02,Lathe,3.08,81.0,11.61,80.0,2023-03-19 12:30:00,2023-03-19 13:51:00,,,Failed,Low Efficiency,81.0,,
J173,M02,Additive,1.85,64.0,12.14,82.0,2023-03-19 12:40:00,2023-03-19 13:44:00,2023-03-19 12:43:00,2023-03-19 13:47:00,Completed,Moderate Efficiency,64.0,64.0,0.0
J174,M01,Additive,2.44,135.6,12.49,64.0,2023-03-19 12:50:00,2023-03-19 14:43:00,2023-03-19 13:18:00,2023-03-19 15:11:00,Delayed,Low Efficiency,113.0,113.0,0.0
J175,M04,Lathe,4.82,48.0,8.16,73.60000000000001,2023-03-19 13:00:00,2023-03-19 13:40:00,,,Failed,Low Efficiency,40.0,,
J176,M05,Milling,2.39,100.0,2.62,95.0,2023-03-19 13:10:00,2023-03-19 14:50:00,2023-03-19 13:12:00,2023-03-19 14:52:00,Completed,High Efficiency,100.0,100.0,0.0
J177,M02,Drilling,3.51,97.0,9.08,97.0,2023-03-19 13:20:00,2023-03-19 14:57:00,2023-03-19 13:22:00,2023-03-19 14:59:00,Completed,Moderate Efficiency,97.0,97.0,0.0
J178,M01,Drilling,4.43,98.39999999999999,10.58,65.60000000000001,2023-03-19 13:30:00,2023-03-19 14:52:00,2023-03-19 13:25:00,2023-03-19 14:47:00,Completed,Low Efficiency,82.0,82.0,0.0
J179,M03,Lathe,1.58,95.0,14.17,80.0,2023-03-19 13:40:00,2023-03-19 15:15:00,2023-03-19 13:58:00,2023-03-19 15:33:00,Delayed,Low Efficiency,95.0,95.0,0.0
J180,M02,Additive,3.46,69.0,3.76,84.0,2023-03-19 13:50:00,2023-03-19 14:59:00,2023-03-19 13:48:00,2023-03-19 14:57:00,Completed,Low Efficiency,69.0,69.0,0.0
J181,M02,Drilling,3.55,95.0,6.4,89.0,2023-03-19 14:00:00,2023-03-19 15:35:00,2023-03-19 13:59:00,2023-03-19 15:34:00,Completed,Low Efficiency,95.0,95.0,0.0
J182,M01,Milling,1.49,94.8,6.22,66.4,2023-03-19 14:10:00,2023-03-19 15:29:00,,,Failed,Low Efficiency,79.0,,
J183,M04,Drilling,4.11,127.19999999999999,12.25,64.0,2023-03-19 14:20:00,2023-03-19 16:06:00,2023-03-19 14:17:00,2023-03-19 16:03:00,Completed,Low Efficiency,106.0,106.0,0.0
J184,M04,Additive,3.52,106.8,9.7,79.2,2023-03-19 14:30:00,2023-03-19 15:59:00,2023-03-19 14:35:00,2023-03-19 16:04:00,Completed,Moderate Efficiency,89.0,89.0,0.0
J185,M04,Grinding,2.0,60.0,6.07,68.0,2023-03-19 14:40:00,2023-03-19 15:30:00,2023-03-19 14:41:00,2023-03-19 15:31:00,Completed,High Efficiency,50.0,50.0,0.0
J186,M01,Milling,1.25,84.0,12.13,65.60000000000001,2023-03-19 14:50:00,2023-03-19 16:00:00,2023-03-19 14:46:00,2023-03-19 15:56:00,Completed,Low Efficiency,70.0,70.0,0.0
J187,M04,Additive,1.27,132.0,10.29,64.0,2023-03-19 15:00:00,2023-03-19 16:50:00,,,Failed,Low Efficiency,110.0,,
J188,M02,Grinding,2.61,90.0,9.18,83.0,2023-03-19 15:10:00,2023-03-19 16:40:00,2023-03-19 15:09:00,2023-03-19 16:39:00,Completed,Low Efficiency,90.0,90.0,0.0
J189,M03,Drilling,3.38,50.0,11.6,86.0,2023-03-19 15:20:00,2023-03-19 16:10:00,2023-03-19 15:23:00,2023-03-19 16:13:00,Completed,Moderate Efficiency,50.0,50.0,0.0
J190,M04,Milling,1.94,60.0,10.25,77.60000000000001,2023-03-19 15:30:00,2023-03-19 16:20:00,2023-03-19 15:56:00,2023-03-19 16:46:00,Delayed,Low Efficiency,50.0,50.0,0.0
J191,M01,Milling,4.16,136.79999999999998,5.81,71.2,2023-03-19 15:40:00,2023-03-19 17:34:00,2023-03-19 15:45:00,2023-03-19 17:39:00,Completed,High Efficiency,114.0,114.0,0.0
J192,M03,Drilling,1.04,100.0,6.93,82.0,2023-03-19 15:50:00,2023-03-19 17:30:00,2023-03-19 15:47:00,2023-03-19 17:27:00,Completed,Low Efficiency,100.0,100.0,0.0
J193,M04,Drilling,4.82,96.0,14.08,64.0,2023-03-19 16:00:00,2023-03-19 17:20:00,2023-03-19 16:00:00,2023-03-19 17:20:00,Completed,Moderate Efficiency,80.0,80.0,0.0
J194,M03,Lathe,4.81,57.0,8.84,94.0,2023-03-19 16:10:00,2023-03-19 17:07:00,2023-03-19 16:15:00,2023-03-19 17:12:00,Completed,Moderate Efficiency,57.0,57.0,0.0
J195,M02,Drilling,2.53,88.0,7.32,87.0,2023-03-19 16:20:00,2023-03-19 17:48:00,2023-03-19 16:25:00,2023-03-19 17:53:00,Completed,Moderate Efficiency,88.0,88.0,0.0
J196,M02,Drilling,1.48,56.0,8.84,93.0,2023-03-19 16:30:00,2023-03-19 17:26:00,2023-03-19 16:27:00,2023-03-19 17:23:00,Completed,Low Efficiency,56.0,56.0,0.0
J197,M05,Drilling,1.01,21.0,9.75,88.0,2023-03-19 16:40:00,2023-03-19 17:01:00,2023-03-19 16:52:00,2023-03-19 17:13:00,Delayed,Low Efficiency,21.0,21.0,0.0
J198,M04,Milling,2.33,88.8,2.46,73.60000000000001,2023-03-19 16:50:00,2023-03-19 18:04:00,2023-03-19 16:51:00,2023-03-19 18:05:00,Completed,Optimal Efficiency,74.0,74.0,0.0
J199,M04,Lathe,4.52,108.0,7.61,75.2,2023-03-19 17:00:00,2023-03-19 18:30:00,2023-03-19 17:00:00,2023-03-19 18:30:00,Completed,High Efficiency,90.0,90.0,0.0
J200,M02,Lathe,2.04,84.0,7.96,94.0,2023-03-19 17:10:00,2023-03-19 18:34:00,2023-03-19 17:08:00,2023-03-19 18:32:00,Completed,Low Efficiency,84.0,84.0,0.0
J201,M04,Additive,2.14,62.4,9.24,76.0,2023-03-19 17:20:00,2023-03-19 18:12:00,,,Failed,Low Efficiency,52.0,,
J202,M02,Drilling,4.62,82.0,10.12,90.0,2023-03-19 17:30:00,2023-03-19 18:52:00,,,Failed,Low Efficiency,82.0,,
J203,M05,Additive,1.91,61.0,3.81,89.0,2023-03-19 17:40:00,2023-03-19 18:41:00,2023-03-19 18:04:00,2023-03-19 19:05:00,Delayed,Low Efficiency,61.0,61.0,0.0
J204,M02,Grinding,1.66,113.0,5.93,80.0,2023-03-19 17:50:00,2023-03-19 19:43:00,2023-03-19 17:47:00,2023-03-19 19:40:00,Completed,Low Efficiency,113.0,113.0,0.0
J205,M04,Milling,1.02,106.8,10.18,65.60000000000001,2023-03-19 18:00:00,2023-03-19 19:29:00,,,Failed,Low Efficiency,89.0,,
J206,M04,Grinding,2.5,106.8,3.08,73.60000000000001,2023-03-19 18:10:00,2023-03-19 19:39:00,2023-03-19 18:33:00,2023-03-19 20:02:00,Delayed,Low Efficiency,89.0,89.0,0.0
J207,M05,Milling,3.41,21.0,3.53,82.0,2023-03-19 18:20:00,2023-03-19 18:41:00,2023-03-19 18:17:00,2023-03-19 18:38:00,Completed,Low Efficiency,21.0,21.0,0.0
J208,M01,Grinding,3.27,24.0,5.06,68.0,2023-03-19 18:30:00,2023-03-19 18:50:00,2023-03-19 18:30:00,2023-03-19 18:50:00,Completed,High Efficiency,20.0,20.0,0.0
J209,M01,Grinding,2.34,127.19999999999999,11.95,66.4,2023-03-19 18:40:00,2023-03-19 20:26:00,2023-03-19 18:55:00,2023-03-19 20:41:00,Delayed,Low Efficiency,106.0,106.0,0.0
J210,M04,Drilling,1.1,91.2,10.49,64.0,2023-03-19 18:50:00,2023-03-19 20:06:00,2023-03-19 18:51:00,2023-03-19 20:07:00,Completed,Moderate Efficiency,76.0,76.0,0.0
J211,M03,Milling,1.66,25.0,8.39,80.0,2023-03-19 19:00:00,2023-03-19 19:25:00,2023-03-19 18:59:00,2023-03-19 19:24:00,Completed,Low Efficiency,25.0,25.0,0.0
J212,M01,Milling,1.45,115.19999999999999,4.27,78.4,2023-03-19 19:10:00,2023-03-19 20:46:00,2023-03-19 19:13:00,2023-03-19 20:49:00,Completed,High Efficiency,96.0,96.0,0.0
J213,M03,Grinding,1.04,53.0,4.49,84.0,2023-03-19 19:20:00,2023-03-19 20:13:00,,,Failed,Low Efficiency,53.0,,
J214,M04,Grinding,2.39,43.199999999999996,4.59,68.0,2023-03-19 19:30:00,2023-03-19 20:06:00,2023-03-19 19:27:00,2023-03-19 20:03:00,Completed,Low Efficiency,36.0,36.0,0.0
J215,M02,Milling,4.79,43.0,6.1,91.0,2023-03-19 19:40:00,2023-03-19 20:23:00,2023-03-19 19:44:00,2023-03-19 20:27:00,Completed,High Efficiency,43.0,43.0,0.0
J216,M01,Lathe,3.51,50.4,10.46,76.0,2023-03-19 19:50:00,2023-03-19 20:32:00,2023-03-19 19:50:00,2023-03-19 20:32:00,Completed,Moderate Efficiency,42.0,42.0,0.0
J217,M02,Grinding,3.35,109.0,4.75,95.0,2023-03-19 20:00:00,2023-03-19 21:49:00,2023-03-19 19:56:00,2023-03-19 21:45:00,Completed,Low Efficiency,109.0,109.0,0.0
J218,M05,Additive,2.58,71.0,10.74,84.0,2023-03-19 20:10:00,2023-03-19 21:21:00,2023-03-19 20:29:00,2023-03-19 21:40:00,Delayed,Low Efficiency,71.0,71.0,0.0
J219,M05,Additive,1.46,107.0,11.19,97.0,2023-03-19 20:20:00,2023-03-19 22:07:00,2023-03-19 20:19:00,2023-03-19 22:06:00,Completed,Low Efficiency,107.0,107.0,0.0
J220,M05,Milling,1.62,70.0,4.22,81.0,2023-03-19 20:30:00,2023-03-19 21:40:00,2023-03-19 20:27:00,2023-03-19 21:37:00,Completed,Low Efficiency,70.0,70.0,0.0
J221,M02,Drilling,1.66,95.0,10.49,81.0,2023-03-19 20:40:00,2023-03-19 22:15:00,2023-03-19 21:04:00,2023-03-19 22:39:00,Delayed,Low Efficiency,95.0,95.0,0.0
J222,M03,Lathe,1.27,119.0,3.14,89.0,2023-03-19 20:50:00,2023-03-19 22:49:00,,,Failed,Low Efficiency,119.0,,
J223,M01,Additive,2.39,69.6,10.74,73.60000000000001,2023-03-19 21:00:00,2023-03-19 21:58:00,,,Failed,Low Efficiency,58.0,,
J224,M05,Drilling,3.61,85.0,9.63,99.0,2023-03-19 21:10:00,2023-03-19 22:35:00,2023-03-19 21:36:00,2023-03-19 23:01:00,Delayed,Low Efficiency,85.0,85.0,0.0
J225,M03,Milling,4.52,22.0,13.02,80.0,2023-03-19 21:20:00,2023-03-19 21:42:00,2023-03-19 21:20:00,2023-03-19 21:42:00,Completed,Moderate Efficiency,22.0,22.0,0.0
J226,M04,Grinding,3.11,126.0,7.9,70.4,2023-03-19 21:30:00,2023-03-19 23:15:00,2023-03-19 21:27:00,2023-03-19 23:12:00,Completed,Low Efficiency,105.0,105.0,0.0
J227,M05,Drilling,3.25,109.0,6.97,81.0,2023-03-19 21:40:00,2023-03-19 23:29:00,2023-03-19 21:53:00,2023-03-19 23:42:00,Delayed,Low Efficiency,109.0,109.0,0.0
J228,M02,Lathe,4.66,77.0,8.47,82.0,2023-03-19 21:50:00,2023-03-19 23:07:00,2023-03-19 21:47:00,2023-03-19 23:04:00,Completed,Low Efficiency,77.0,77.0,0.0
J229,M01,Milling,4.49,70.8,13.77,66.4,2023-03-19 22:00:00,2023-03-19 22:59:00,2023-03-19 22:00:00,2023-03-19 22:59:00,Completed,Moderate Efficiency,59.0,59.0,0.0
J230,M01,Milling,2.36,78.0,11.13,70.4,2023-03-19 22:10:00,2023-03-19 23:15:00,2023-03-19 22:13:00,2023-03-19 23:18:00,Completed,Moderate Efficiency,65.0,65.0,0.0
J231,M02,Additive,3.44,36.0,14.64,81.0,2023-03-19 22:20:00,2023-03-19 22:56:00,,,Failed,Low Efficiency,36.0,,
J232,M01,Grinding,3.62,127.19999999999999,11.48,78.4,2023-03-19 22:30:00,2023-03-20 00:16:00,2023-03-19 22:27:00,2023-03-20 00:13:00,Completed,Low Efficiency,106.0,106.0,0.0
J233,M04,Milling,3.03,105.6,2.35,64.8,2023-03-19 22:40:00,2023-03-20 00:08:00,2023-03-19 22:38:00,2023-03-20 00:06:00,Completed,Low Efficiency,88.0,88.0,0.0
J234,M01,Grinding,4.31,133.2,9.95,78.4,2023-03-19 22:50:00,2023-03-20 00:41:00,2023-03-19 22:51:00,2023-03-20 00:42:00,Completed,Moderate Efficiency,111.0,111.0,0.0
J235,M03,Lathe,4.37,56.0,6.94,89.0,2023-03-19 23:00:00,2023-03-19 23:56:00,2023-03-19 22:57:00,2023-03-19 23:53:00,Completed,Low Efficiency,56.0,56.0,0.0
J236,M02,Lathe,4.49,26.0,7.84,97.0,2023-03-19 23:10:00,2023-03-19 23:36:00,2023-03-19 23:10:00,2023-03-19 23:36:00,Completed,High Efficiency,26.0,26.0,0.0
J237,M01,Grinding,3.53,99.6,6.17,66.4,2023-03-19 23:20:00,2023-03-20 00:43:00,2023-03-19 23:23:00,2023-03-20 00:46:00,Completed,High Efficiency,83.0,83.0,0.0
J238,M05,Additive,4.1,95.0,7.18,89.0,2023-03-19 23:30:00,2023-03-20 01:05:00,2023-03-19 23:28:00,2023-03-20 01:03:00,Completed,Low Efficiency,95.0,95.0,0.0
J239,M03,Lathe,4.42,89.0,2.79,93.0,2023-03-19 23:40:00,2023-03-20 01:09:00,,,Failed,Low Efficiency,89.0,,
J240,M02,Grinding,3.88,22.0,9.51,92.0,2023-03-19 23:50:00,2023-03-20 00:12:00,,,Failed,Low Efficiency,22.0,,
J241,M01,Milling,2.65,114.0,9.52,72.8,2023-03-20 00:00:00,2023-03-20 01:35:00,2023-03-20 00:01:00,2023-03-20 01:36:00,Completed,Moderate Efficiency,95.0,95.0,0.0
J242,M05,Lathe,4.51,102.0,10.33,97.0,2023-03-20 00:10:00,2023-03-20 01:52:00,2023-03-20 00:05:00,2023-03-20 01:47:00,Completed,Low Efficiency,102.0,102.0,0.0
J243,M02,Lathe,2.34,56.0,4.43,85.0,2023-03-20 00:20:00,2023-03-20 01:16:00,2023-03-20 00:22:00,2023-03-20 01:18:00,Completed,High Efficiency,56.0,56.0,0.0
J244,M03,Grinding,3.75,42.0,10.91,91.0,2023-03-20 00:30:00,2023-03-20 01:12:00,2023-03-20 00:50:00,2023-03-20 01:32:00,Delayed,Low Efficiency,42.0,42.0,0.0
J245,M02,Additive,2.86,25.0,2.84,82.0,2023-03-20 00:40:00,2023-03-20 01:05:00,2023-03-20 00:42:00,2023-03-20 01:07:00,Completed,High Efficiency,25.0,25.0,0.0
J246,M01,Milling,1.69,48.0,3.02,72.0,2023-03-20 00:50:00,2023-03-20 01:30:00,2023-03-20 00:48:00,2023-03-20 01:28:00,Completed,Low Efficiency,40.0,40.0,0.0
J247,M02,Milling,4.81,84.0,12.46,95.0,2023-03-20 01:00:00,2023-03-20 02:24:00,2023-03-20 00:55:00,2023-03-20 02:19:00,Completed,Low Efficiency,84.0,84.0,0.0
J248,M01,Drilling,4.07,61.199999999999996,5.84,72.8,2023-03-20 01:10:00,2023-03-20 02:01:00,2023-03-20 01:07:00,2023-03-20 01:58:00,Completed,Low Efficiency,51.0,51.0,0.0
J249,M03,Milling,1.48,67.0,3.71,94.0,2023-03-20 01:20:00,2023-03-20 02:27:00,2023-03-20 01:20:00,2023-03-20 02:27:00,Completed,High Efficiency,67.0,67.0,0.0
J250,M02,Milling,1.32,79.0,6.4,96.0,2023-03-20 01:30:00,2023-03-20 02:49:00,2023-03-20 01:26:00,2023-03-20 02:45:00,Completed,Low Efficiency,79.0,79.0,0.0
J251,M01,Milling,1.02,25.2,8.57,71.2,2023-03-20 01:40:00,2023-03-20 02:01:00,2023-03-20 01:37:00,2023-03-20 01:58:00,Completed,Low Efficiency,21.0,21.0,0.0
J252,M05,Milling,4.59,38.0,13.14,96.0,2023-03-20 01:50:00,2023-03-20 02:28:00,2023-03-20 01:46:00,2023-03-20 02:24:00,Completed,Low Efficiency,38.0,38.0,0.0
J253,M01,Milling,4.49,51.6,9.9,69.60000000000001,2023-03-20 02:00:00,2023-03-20 02:43:00,2023-03-20 02:01:00,2023-03-20 02:44:00,Completed,Moderate Efficiency,43.0,43.0,0.0
J254,M05,Milling,1.32,38.0,14.38,92.0,2023-03-20 02:10:00,2023-03-20 02:48:00,2023-03-20 02:38:00,2023-03-20 03:16:00,Delayed,Low Efficiency,38.0,38.0,0.0
J255,M01,Grinding,1.82,45.6,11.78,66.4,2023-03-20 02:20:00,2023-03-20 02:58:00,2023-03-20 02:18:00,2023-03-20 02:56:00,Completed,Low Efficiency,38.0,38.0,0.0
J256,M01,Grinding,1.73,72.0,4.89,65.60000000000001,2023-03-20 02:30:00,2023-03-20 03:30:00,2023-03-20 02:31:00,2023-03-20 03:31:00,Completed,High Efficiency,60.0,60.0,0.0
J257,M02,Additive,2.86,120.0,5.09,82.0,2023-03-20 02:40:00,2023-03-20 04:40:00,2023-03-20 02:42:00,2023-03-20 04:42:00,Completed,High Efficiency,120.0,120.0,0.0
J258,M05,Drilling,1.58,28.0,9.23,88.0,2023-03-20 02:50:00,2023-03-20 03:18:00,2023-03-20 02:49:00,2023-03-20 03:17:00,Completed,Low Efficiency,28.0,28.0,0.0
J259,M03,Lathe,2.91,24.0,7.41,95.0,2023-03-20 03:00:00,2023-03-20 03:24:00,2023-03-20 02:58:00,2023-03-20 03:22:00,Completed,Low Efficiency,24.0,24.0,0.0
J260,M04,Milling,4.35,56.4,4.55,76.0,2023-03-20 03:10:00,2023-03-20 03:57:00,,,Failed,Low Efficiency,47.0,,
J261,M01,Drilling,3.48,124.8,4.72,70.4,2023-03-20 03:20:00,2023-03-20 05:04:00,2023-03-20 03:42:00,2023-03-20 05:26:00,Delayed,Low Efficiency,104.0,104.0,0.0
J262,M05,Grinding,4.82,114.0,4.24,90.0,2023-03-20 03:30:00,2023-03-20 05:24:00,,,Failed,Low Efficiency,114.0,,
J263,M04,Lathe,3.65,45.6,14.87,64.0,2023-03-20 03:40:00,2023-03-20 04:18:00,2023-03-20 03:42:00,2023-03-20 04:20:00,Completed,Moderate Efficiency,38.0,38.0,0.0
J264,M04,Grinding,2.61,86.39999999999999,13.92,68.8,2023-03-20 03:50:00,2023-03-20 05:02:00,2023-03-20 04:16:00,2023-03-20 05:28:00,Delayed,Low Efficiency,72.0,72.0,0.0
J265,M04,Milling,2.77,116.39999999999999,6.15,65.60000000000001,2023-03-20 04:00:00,2023-03-20 05:37:00,2023-03-20 03:58:00,2023-03-20 05:35:00,Completed,Low Efficiency,97.0,97.0,0.0
J266,M05,Milling,2.68,96.0,12.26,96.0,2023-03-20 04:10:00,2023-03-20 05:46:00,2023-03-20 04:23:00,2023-03-20 05:59:00,Delayed,Low Efficiency,96.0,96.0,0.0
J267,M02,Drilling,4.42,101.0,8.25,80.0,2023-03-20 04:20:00,2023-03-20 06:01:00,2023-03-20 04:19:00,2023-03-20 06:00:00,Completed,Low Efficiency,101.0,101.0,0.0
J268,M04,Lathe,4.24,126.0,6.98,74.4,2023-03-20 04:30:00,2023-03-20 06:15:00,2023-03-20 04:34:00,2023-03-20 06:19:00,Completed,High Efficiency,105.0,105.0,0.0
J269,M01,Grinding,1.49,30.0,4.0,67.2,2023-03-20 04:40:00,2023-03-20 05:05:00,2023-03-20 04:59:00,2023-03-20 05:24:00,Delayed,Low Efficiency,25.0,25.0,0.0
J270,M04,Drilling,4.32,90.0,14.44,64.8,2023-03-20 04:50:00,2023-03-20 06:05:00,2023-03-20 04:55:00,2023-03-20 06:10:00,Completed,Moderate Efficiency,75.0,75.0,0.0
J271,M01,Grinding,1.78,25.2,7.47,66.4,2023-03-20 05:00:00,2023-03-20 05:21:00,2023-03-20 04:55:00,2023-03-20 05:16:00,Completed,Low Efficiency,21.0,21.0,0.0
J272,M04,Lathe,3.17,66.0,13.68,67.2,2023-03-20 05:10:00,2023-03-20 06:05:00,2023-03-20 05:06:00,2023-03-20 06:01:00,Completed,Low Efficiency,55.0,55.0,0.0
J273,M01,Milling,3.08,93.6,5.42,65.60000000000001,2023-03-20 05:20:00,2023-03-20 06:38:00,2023-03-20 05:46:00,2023-03-20 07:04:00,Delayed,Low Efficiency,78.0,78.0,0.0
J274,M05,Lathe,2.17,20.0,4.29,97.0,2023-03-20 05:30:00,2023-03-20 05:50:00,2023-03-20 05:29:00,2023-03-20 05:49:00,Completed,Low Efficiency,20.0,20.0,0.0
J275,M03,Additive,3.21,94.0,14.67,93.0,2023-03-20 05:40:00,2023-03-20 07:14:00,2023-03-20 05:44:00,2023-03-20 07:18:00,Completed,Moderate Efficiency,94.0,94.0,0.0
